"id","national_number","pokemon","form","mark","shiny"
"no_mark:0196:standard:shiny","196","Espeon","","NO_MARK","1"
"no_mark:0197:standard:normal","197","Umbreon","","NO_MARK","0"
"no_mark:0197:standard:shiny","197","Umbreon","","NO_MARK","1"
"no_mark:0198:standard:normal","198","Murkrow","","NO_MARK","0"
"no_mark:0198:standard:shiny","198","Murkrow","","NO_MARK","1"
"no_mark:0199:original:normal","199","Slowking","Original","NO_MARK","0"
"no_mark:0199:original:shiny","199","Slowking","Original","NO_MARK","1"
"no_mark:0200:standard:normal","200","Misdreavus","","NO_MARK","0"
"no_mark:0200:standard:shiny","200","Misdreavus","","NO_MARK","1"
"no_mark:0201:exclamation:normal","201","Unown","!","NO_MARK","0"
"no_mark:0201:exclamation:shiny","201","Unown","!","NO_MARK","1"
"no_mark:0201:question:normal","201","Unown","?","NO_MARK","0"
"no_mark:0201:question:shiny","201","Unown","?","NO_MARK","1"
"no_mark:0201:a:normal","201","Unown","a","NO_MARK","0"
"no_mark:0201:a:shiny","201","Unown","a","NO_MARK","1"
"no_mark:0201:b:normal","201","Unown","b","NO_MARK","0"
"no_mark:0201:b:shiny","201","Unown","b","NO_MARK","1"
"no_mark:0201:c:normal","201","Unown","c","NO_MARK","0"
"no_mark:0201:c:shiny","201","Unown","c","NO_MARK","1"
"no_mark:0201:d:normal","201","Unown","d","NO_MARK","0"
"no_mark:0201:d:shiny","201","Unown","d","NO_MARK","1"
"no_mark:0201:e:normal","201","Unown","e","NO_MARK","0"
"no_mark:0201:e:shiny","201","Unown","e","NO_MARK","1"
"no_mark:0201:f:normal","201","Unown","f","NO_MARK","0"
"no_mark:0201:f:shiny","201","Unown","f","NO_MARK","1"
"no_mark:0201:g:normal","201","Unown","g","NO_MARK","0"
"no_mark:0201:g:shiny","201","Unown","g","NO_MARK","1"
"no_mark:0201:h:normal","201","Unown","h","NO_MARK","0"
"no_mark:0201:h:shiny","201","Unown","h","NO_MARK","1"
"no_mark:0201:i:normal","201","Unown","i","NO_MARK","0"
"no_mark:0201:i:shiny","201","Unown","i","NO_MARK","1"
"no_mark:0201:j:normal","201","Unown","j","NO_MARK","0"
"no_mark:0201:j:shiny","201","Unown","j","NO_MARK","1"
"no_mark:0201:k:normal","201","Unown","k","NO_MARK","0"
"no_mark:0201:k:shiny","201","Unown","k","NO_MARK","1"
"no_mark:0201:l:normal","201","Unown","l","NO_MARK","0"
"no_mark:0201:l:shiny","201","Unown","l","NO_MARK","1"
"no_mark:0201:m:normal","201","Unown","m","NO_MARK","0"
"no_mark:0201:m:shiny","201","Unown","m","NO_MARK","1"
"no_mark:0201:n:normal","201","Unown","n","NO_MARK","0"
"no_mark:0201:n:shiny","201","Unown","n","NO_MARK","1"
"no_mark:0201:o:normal","201","Unown","o","NO_MARK","0"
"no_mark:0201:o:shiny","201","Unown","o","NO_MARK","1"
"no_mark:0201:p:normal","201","Unown","p","NO_MARK","0"
"no_mark:0201:p:shiny","201","Unown","p","NO_MARK","1"
"no_mark:0201:q:normal","201","Unown","q","NO_MARK","0"
"no_mark:0201:q:shiny","201","Unown","q","NO_MARK","1"
"no_mark:0201:r:normal","201","Unown","r","NO_MARK","0"
"no_mark:0201:r:shiny","201","Unown","r","NO_MARK","1"
"no_mark:0201:s:normal","201","Unown","s","NO_MARK","0"
"no_mark:0201:s:shiny","201","Unown","s","NO_MARK","1"
"no_mark:0201:t:normal","201","Unown","t","NO_MARK","0"
"no_mark:0201:t:shiny","201","Unown","t","NO_MARK","1"
"no_mark:0201:u:normal","201","Unown","u","NO_MARK","0"
"no_mark:0201:u:shiny","201","Unown","u","NO_MARK","1"
"no_mark:0201:v:normal","201","Unown","v","NO_MARK","0"
"no_mark:0201:v:shiny","201","Unown","v","NO_MARK","1"
"no_mark:0201:w:normal","201","Unown","w","NO_MARK","0"
"no_mark:0201:w:shiny","201","Unown","w","NO_MARK","1"
"no_mark:0201:x:normal","201","Unown","x","NO_MARK","0"
"no_mark:0201:x:shiny","201","Unown","x","NO_MARK","1"
"no_mark:0201:y:normal","201","Unown","y","NO_MARK","0"
"no_mark:0201:y:shiny","201","Unown","y","NO_MARK","1"
"no_mark:0201:z:normal","201","Unown","z","NO_MARK","0"
"no_mark:0201:z:shiny","201","Unown","z","NO_MARK","1"
"no_mark:0202:standard:normal","202","Wobbuffet","","NO_MARK","0"
"no_mark:0202:standard:shiny","202","Wobbuffet","","NO_MARK","1"
"no_mark:0203:standard:normal","203","Girafarig","","NO_MARK","0"
"no_mark:0203:standard:shiny","203","Girafarig","","NO_MARK","1"
"no_mark:0204:standard:normal","204","Pineco","","NO_MARK","0"
"no_mark:0204:standard:shiny","204","Pineco","","NO_MARK","1"
"no_mark:0205:standard:normal","205","Forretress","","NO_MARK","0"
"no_mark:0205:standard:shiny","205","Forretress","","NO_MARK","1"
"no_mark:0206:standard:normal","206","Dunsparce","","NO_MARK","0"
"no_mark:0206:standard:shiny","206","Dunsparce","","NO_MARK","1"
"no_mark:0207:standard:normal","207","Gligar","","NO_MARK","0"
"no_mark:0207:standard:shiny","207","Gligar","","NO_MARK","1"
"no_mark:0208:standard:normal","208","Steelix","","NO_MARK","0"
"no_mark:0208:standard:shiny","208","Steelix","","NO_MARK","1"
"no_mark:0209:standard:normal","209","Snubbull","","NO_MARK","0"
"no_mark:0209:standard:shiny","209","Snubbull","","NO_MARK","1"
"no_mark:0210:standard:normal","210","Granbull","","NO_MARK","0"
"no_mark:0210:standard:shiny","210","Granbull","","NO_MARK","1"
"no_mark:0211:original:normal","211","Qwilfish","Original","NO_MARK","0"
"no_mark:0211:original:shiny","211","Qwilfish","Original","NO_MARK","1"
"no_mark:0212:standard:normal","212","Scizor","","NO_MARK","0"
"no_mark:0212:standard:shiny","212","Scizor","","NO_MARK","1"
"no_mark:0213:standard:normal","213","Shuckle","","NO_MARK","0"
"no_mark:0213:standard:shiny","213","Shuckle","","NO_MARK","1"
"no_mark:0214:standard:normal","214","Heracross","","NO_MARK","0"
"no_mark:0214:standard:shiny","214","Heracross","","NO_MARK","1"
"no_mark:0215:original:normal","215","Sneasel","Original","NO_MARK","0"
"no_mark:0215:original:shiny","215","Sneasel","Original","NO_MARK","1"
"no_mark:0216:standard:normal","216","Teddiursa","","NO_MARK","0"
"no_mark:0216:standard:shiny","216","Teddiursa","","NO_MARK","1"
"no_mark:0217:standard:normal","217","Ursaring","","NO_MARK","0"
"no_mark:0217:standard:shiny","217","Ursaring","","NO_MARK","1"
"no_mark:0218:standard:normal","218","Slugma","","NO_MARK","0"
"no_mark:0218:standard:shiny","218","Slugma","","NO_MARK","1"
"no_mark:0219:standard:normal","219","Magcargo","","NO_MARK","0"
"no_mark:0219:standard:shiny","219","Magcargo","","NO_MARK","1"
"no_mark:0220:standard:normal","220","Swinub","","NO_MARK","0"
"no_mark:0220:standard:shiny","220","Swinub","","NO_MARK","1"
"no_mark:0221:standard:normal","221","Piloswine","","NO_MARK","0"
"no_mark:0221:standard:shiny","221","Piloswine","","NO_MARK","1"
"no_mark:0222:original:normal","222","Corsola","Original","NO_MARK","0"
"no_mark:0222:original:shiny","222","Corsola","Original","NO_MARK","1"
"no_mark:0223:standard:normal","223","Remoraid","","NO_MARK","0"
"no_mark:0223:standard:shiny","223","Remoraid","","NO_MARK","1"
"no_mark:0224:standard:normal","224","Octillery","","NO_MARK","0"
"no_mark:0224:standard:shiny","224","Octillery","","NO_MARK","1"
"no_mark:0225:standard:normal","225","Delibird","","NO_MARK","0"
"no_mark:0225:standard:shiny","225","Delibird","","NO_MARK","1"
"no_mark:0226:standard:normal","226","Mantine","","NO_MARK","0"
"no_mark:0226:standard:shiny","226","Mantine","","NO_MARK","1"
"no_mark:0227:standard:normal","227","Skarmory","","NO_MARK","0"
"no_mark:0227:standard:shiny","227","Skarmory","","NO_MARK","1"
"no_mark:0228:standard:normal","228","Houndour","","NO_MARK","0"
"no_mark:0228:standard:shiny","228","Houndour","","NO_MARK","1"
"no_mark:0229:standard:normal","229","Houndoom","","NO_MARK","0"
"no_mark:0229:standard:shiny","229","Houndoom","","NO_MARK","1"
"no_mark:0230:standard:normal","230","Kingdra","","NO_MARK","0"
"no_mark:0230:standard:shiny","230","Kingdra","","NO_MARK","1"
"no_mark:0231:standard:normal","231","Phanpy","","NO_MARK","0"
"no_mark:0231:standard:shiny","231","Phanpy","","NO_MARK","1"
"no_mark:0232:standard:normal","232","Donphan","","NO_MARK","0"
"no_mark:0232:standard:shiny","232","Donphan","","NO_MARK","1"
"no_mark:0233:standard:normal","233","Porygon2","","NO_MARK","0"
"no_mark:0233:standard:shiny","233","Porygon2","","NO_MARK","1"
"no_mark:0234:standard:normal","234","Stantler","","NO_MARK","0"
"no_mark:0234:standard:shiny","234","Stantler","","NO_MARK","1"
"no_mark:0235:standard:normal","235","Smeargle","","NO_MARK","0"
"no_mark:0235:standard:shiny","235","Smeargle","","NO_MARK","1"
"no_mark:0236:standard:normal","236","Tyrogue","","NO_MARK","0"
"no_mark:0236:standard:shiny","236","Tyrogue","","NO_MARK","1"
"no_mark:0237:standard:normal","237","Hitmontop","","NO_MARK","0"
"no_mark:0237:standard:shiny","237","Hitmontop","","NO_MARK","1"
"no_mark:0238:standard:normal","238","Smoochum","","NO_MARK","0"
"no_mark:0238:standard:shiny","238","Smoochum","","NO_MARK","1"
"no_mark:0239:standard:normal","239","Elekid","","NO_MARK","0"
"no_mark:0239:standard:shiny","239","Elekid","","NO_MARK","1"
"no_mark:0240:standard:normal","240","Magby","","NO_MARK","0"
"no_mark:0240:standard:shiny","240","Magby","","NO_MARK","1"
"no_mark:0241:standard:normal","241","Miltank","","NO_MARK","0"
"no_mark:0241:standard:shiny","241","Miltank","","NO_MARK","1"
"no_mark:0242:standard:normal","242","Blissey","","NO_MARK","0"
"no_mark:0242:standard:shiny","242","Blissey","","NO_MARK","1"
"no_mark:0243:standard:normal","243","Raikou","","NO_MARK","0"
"no_mark:0243:standard:shiny","243","Raikou","","NO_MARK","1"
"no_mark:0244:standard:normal","244","Entei","","NO_MARK","0"
"no_mark:0244:standard:shiny","244","Entei","","NO_MARK","1"
"no_mark:0245:standard:normal","245","Suicune","","NO_MARK","0"
"no_mark:0245:standard:shiny","245","Suicune","","NO_MARK","1"
"no_mark:0246:standard:normal","246","Larvitar","","NO_MARK","0"
"no_mark:0246:standard:shiny","246","Larvitar","","NO_MARK","1"
"no_mark:0247:standard:normal","247","Pupitar","","NO_MARK","0"
"no_mark:0247:standard:shiny","247","Pupitar","","NO_MARK","1"
"no_mark:0248:standard:normal","248","Tyranitar","","NO_MARK","0"
"no_mark:0248:standard:shiny","248","Tyranitar","","NO_MARK","1"
"no_mark:0249:standard:normal","249","Lugia","","NO_MARK","0"
"no_mark:0249:standard:shiny","249","Lugia","","NO_MARK","1"
"no_mark:0250:standard:normal","250","Ho-Oh","","NO_MARK","0"
"no_mark:0250:standard:shiny","250","Ho-Oh","","NO_MARK","1"
"no_mark:0252:standard:normal","252","Treecko","","NO_MARK","0"
"no_mark:0252:standard:shiny","252","Treecko","","NO_MARK","1"
"no_mark:0253:standard:normal","253","Grovyle","","NO_MARK","0"
"no_mark:0253:standard:shiny","253","Grovyle","","NO_MARK","1"
"no_mark:0254:standard:normal","254","Sceptile","","NO_MARK","0"
"no_mark:0254:standard:shiny","254","Sceptile","","NO_MARK","1"
"no_mark:0255:standard:normal","255","Torchic","","NO_MARK","0"
"no_mark:0255:standard:shiny","255","Torchic","","NO_MARK","1"
"no_mark:0256:standard:normal","256","Combusken","","NO_MARK","0"
"no_mark:0256:standard:shiny","256","Combusken","","NO_MARK","1"
"no_mark:0257:standard:normal","257","Blaziken","","NO_MARK","0"
"no_mark:0257:standard:shiny","257","Blaziken","","NO_MARK","1"
"no_mark:0258:standard:normal","258","Mudkip","","NO_MARK","0"
"no_mark:0258:standard:shiny","258","Mudkip","","NO_MARK","1"
"no_mark:0259:standard:normal","259","Marshtomp","","NO_MARK","0"
"no_mark:0259:standard:shiny","259","Marshtomp","","NO_MARK","1"
"no_mark:0260:standard:normal","260","Swampert","","NO_MARK","0"
"no_mark:0260:standard:shiny","260","Swampert","","NO_MARK","1"
"no_mark:0261:standard:normal","261","Poochyena","","NO_MARK","0"
"no_mark:0261:standard:shiny","261","Poochyena","","NO_MARK","1"
"no_mark:0262:standard:normal","262","Mightyena","","NO_MARK","0"
"no_mark:0262:standard:shiny","262","Mightyena","","NO_MARK","1"
"no_mark:0263:original:normal","263","Zigzagoon","Original","NO_MARK","0"
"no_mark:0263:original:shiny","263","Zigzagoon","Original","NO_MARK","1"
"no_mark:0264:original:normal","264","Linoone","Original","NO_MARK","0"
"no_mark:0264:original:shiny","264","Linoone","Original","NO_MARK","1"
"no_mark:0265:standard:normal","265","Wurmple","","NO_MARK","0"
"no_mark:0265:standard:shiny","265","Wurmple","","NO_MARK","1"
"no_mark:0266:standard:normal","266","Silcoon","","NO_MARK","0"
"no_mark:0266:standard:shiny","266","Silcoon","","NO_MARK","1"
"no_mark:0267:standard:normal","267","Beautifly","","NO_MARK","0"
"no_mark:0267:standard:shiny","267","Beautifly","","NO_MARK","1"
"no_mark:0268:standard:normal","268","Cascoon","","NO_MARK","0"
"no_mark:0268:standard:shiny","268","Cascoon","","NO_MARK","1"
"no_mark:0269:standard:normal","269","Dustox","","NO_MARK","0"
"no_mark:0269:standard:shiny","269","Dustox","","NO_MARK","1"
"no_mark:0270:standard:normal","270","Lotad","","NO_MARK","0"
"no_mark:0270:standard:shiny","270","Lotad","","NO_MARK","1"
"no_mark:0271:standard:normal","271","Lombre","","NO_MARK","0"
"no_mark:0271:standard:shiny","271","Lombre","","NO_MARK","1"
"no_mark:0272:standard:normal","272","Ludicolo","","NO_MARK","0"
"no_mark:0272:standard:shiny","272","Ludicolo","","NO_MARK","1"
"no_mark:0273:standard:normal","273","Seedot","","NO_MARK","0"
"no_mark:0273:standard:shiny","273","Seedot","","NO_MARK","1"
"no_mark:0274:standard:normal","274","Nuzleaf","","NO_MARK","0"
"no_mark:0274:standard:shiny","274","Nuzleaf","","NO_MARK","1"
"no_mark:0275:standard:normal","275","Shiftry","","NO_MARK","0"
"no_mark:0275:standard:shiny","275","Shiftry","","NO_MARK","1"
"no_mark:0276:standard:normal","276","Taillow","","NO_MARK","0"
"no_mark:0276:standard:shiny","276","Taillow","","NO_MARK","1"
"no_mark:0277:standard:normal","277","Swellow","","NO_MARK","0"
"no_mark:0277:standard:shiny","277","Swellow","","NO_MARK","1"
"no_mark:0278:standard:normal","278","Wingull","","NO_MARK","0"
"no_mark:0278:standard:shiny","278","Wingull","","NO_MARK","1"
"no_mark:0279:standard:normal","279","Pelipper","","NO_MARK","0"
"no_mark:0279:standard:shiny","279","Pelipper","","NO_MARK","1"
"no_mark:0280:standard:normal","280","Ralts","","NO_MARK","0"
"no_mark:0280:standard:shiny","280","Ralts","","NO_MARK","1"
"no_mark:0281:standard:normal","281","Kirlia","","NO_MARK","0"
"no_mark:0281:standard:shiny","281","Kirlia","","NO_MARK","1"
"no_mark:0282:standard:normal","282","Gardevoir","","NO_MARK","0"
"no_mark:0282:standard:shiny","282","Gardevoir","","NO_MARK","1"
"no_mark:0283:standard:normal","283","Surskit","","NO_MARK","0"
"no_mark:0283:standard:shiny","283","Surskit","","NO_MARK","1"
"no_mark:0284:standard:normal","284","Masquerain","","NO_MARK","0"
"no_mark:0284:standard:shiny","284","Masquerain","","NO_MARK","1"
"no_mark:0285:standard:normal","285","Shroomish","","NO_MARK","0"
"no_mark:0285:standard:shiny","285","Shroomish","","NO_MARK","1"
"no_mark:0286:standard:normal","286","Breloom","","NO_MARK","0"
"no_mark:0286:standard:shiny","286","Breloom","","NO_MARK","1"
"no_mark:0287:standard:normal","287","Slakoth","","NO_MARK","0"
"no_mark:0287:standard:shiny","287","Slakoth","","NO_MARK","1"
"no_mark:0288:standard:normal","288","Vigoroth","","NO_MARK","0"
"no_mark:0288:standard:shiny","288","Vigoroth","","NO_MARK","1"
"no_mark:0289:standard:normal","289","Slaking","","NO_MARK","0"
"no_mark:0289:standard:shiny","289","Slaking","","NO_MARK","1"
"no_mark:0290:standard:normal","290","Nincada","","NO_MARK","0"
"no_mark:0290:standard:shiny","290","Nincada","","NO_MARK","1"
"no_mark:0291:standard:normal","291","Ninjask","","NO_MARK","0"
"no_mark:0291:standard:shiny","291","Ninjask","","NO_MARK","1"
"no_mark:0292:standard:normal","292","Shedinja","","NO_MARK","0"
"no_mark:0292:standard:shiny","292","Shedinja","","NO_MARK","1"
"no_mark:0293:standard:normal","293","Whismur","","NO_MARK","0"
"no_mark:0293:standard:shiny","293","Whismur","","NO_MARK","1"
"no_mark:0294:standard:normal","294","Loudred","","NO_MARK","0"
"no_mark:0294:standard:shiny","294","Loudred","","NO_MARK","1"
"no_mark:0295:standard:normal","295","Exploud","","NO_MARK","0"
"no_mark:0295:standard:shiny","295","Exploud","","NO_MARK","1"
"no_mark:0296:standard:normal","296","Makuhita","","NO_MARK","0"
"no_mark:0296:standard:shiny","296","Makuhita","","NO_MARK","1"
"no_mark:0297:standard:normal","297","Hariyama","","NO_MARK","0"
"no_mark:0297:standard:shiny","297","Hariyama","","NO_MARK","1"
"no_mark:0298:standard:normal","298","Azurill","","NO_MARK","0"
"no_mark:0298:standard:shiny","298","Azurill","","NO_MARK","1"
"no_mark:0299:standard:normal","299","Nosepass","","NO_MARK","0"
"no_mark:0299:standard:shiny","299","Nosepass","","NO_MARK","1"
"no_mark:0300:standard:normal","300","Skitty","","NO_MARK","0"
"no_mark:0300:standard:shiny","300","Skitty","","NO_MARK","1"
"no_mark:0301:standard:normal","301","Delcatty","","NO_MARK","0"
"no_mark:0301:standard:shiny","301","Delcatty","","NO_MARK","1"
"no_mark:0302:standard:normal","302","Sableye","","NO_MARK","0"
"no_mark:0302:standard:shiny","302","Sableye","","NO_MARK","1"
"no_mark:0303:standard:normal","303","Mawile","","NO_MARK","0"
"no_mark:0303:standard:shiny","303","Mawile","","NO_MARK","1"
"no_mark:0304:standard:normal","304","Aron","","NO_MARK","0"
"no_mark:0304:standard:shiny","304","Aron","","NO_MARK","1"
"no_mark:0305:standard:normal","305","Lairon","","NO_MARK","0"
"no_mark:0305:standard:shiny","305","Lairon","","NO_MARK","1"
"no_mark:0306:standard:normal","306","Aggron","","NO_MARK","0"
"no_mark:0306:standard:shiny","306","Aggron","","NO_MARK","1"
"no_mark:0307:standard:normal","307","Meditite","","NO_MARK","0"
"no_mark:0307:standard:shiny","307","Meditite","","NO_MARK","1"
"no_mark:0308:standard:normal","308","Medicham","","NO_MARK","0"
"no_mark:0308:standard:shiny","308","Medicham","","NO_MARK","1"
"no_mark:0309:standard:normal","309","Electrike","","NO_MARK","0"
"no_mark:0309:standard:shiny","309","Electrike","","NO_MARK","1"
"no_mark:0310:standard:normal","310","Manectric","","NO_MARK","0"
"no_mark:0310:standard:shiny","310","Manectric","","NO_MARK","1"
"no_mark:0311:standard:normal","311","Plusle","","NO_MARK","0"
"no_mark:0311:standard:shiny","311","Plusle","","NO_MARK","1"
"no_mark:0312:standard:normal","312","Minun","","NO_MARK","0"
"no_mark:0312:standard:shiny","312","Minun","","NO_MARK","1"
"no_mark:0313:standard:normal","313","Volbeat","","NO_MARK","0"
"no_mark:0313:standard:shiny","313","Volbeat","","NO_MARK","1"
"no_mark:0314:standard:normal","314","Illumise","","NO_MARK","0"
"no_mark:0314:standard:shiny","314","Illumise","","NO_MARK","1"
"no_mark:0315:standard:normal","315","Roselia","","NO_MARK","0"
"no_mark:0315:standard:shiny","315","Roselia","","NO_MARK","1"
"no_mark:0316:standard:normal","316","Gulpin","","NO_MARK","0"
"no_mark:0316:standard:shiny","316","Gulpin","","NO_MARK","1"
"no_mark:0317:standard:normal","317","Swalot","","NO_MARK","0"
"no_mark:0317:standard:shiny","317","Swalot","","NO_MARK","1"
"no_mark:0318:standard:normal","318","Carvanha","","NO_MARK","0"
"no_mark:0318:standard:shiny","318","Carvanha","","NO_MARK","1"
"no_mark:0319:standard:normal","319","Sharpedo","","NO_MARK","0"
"no_mark:0319:standard:shiny","319","Sharpedo","","NO_MARK","1"
"no_mark:0320:standard:normal","320","Wailmer","","NO_MARK","0"
"no_mark:0320:standard:shiny","320","Wailmer","","NO_MARK","1"
